audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
QXxxl8ckqDY,4508.14,4552.14,44.0,SPEAKER_00,"desastre absoluto es un equipo sin identidad y sin alma y está desaprovechando unos mayores talentos que van a tener en su historia moderna como es Jarrod Bowen así es claro, ya está habiendo protestas contra David Sullivan y Karen Brady y son pocas, creo que tiene que haber más o sea, evidentemente la Conference League fue una alegría y mucha gente va a decir con Bowen ganamos en la Conference League pero creo que en 10 años la gente va a decir que teníamos a Jarrod Bowen que es uno de los mejores atacantes de la Premier League y si si ganamos la Conference League pero es que no conseguimos hacer 3 clasificaciones buenas seguidas en la Premier League creo que no son conscientes en el West Ham del futbolista que tienen por cierto, ahora que decimos esto",763,139
QXxxl8ckqDY,4552.14,4574.14,22.0,SPEAKER_01,"también creo que en el West Ham todo el mundo es consciente de lo que ha sido pero ahora que no está se valora más a una Mikael Antonio lo que sacaba en el ataque Mikael Antonio, adelante el solito, mientras veía muchos metros a Bowen diciendo tu ven que ya me apaño ahora que no está, como se nota lo que daba Mikael Antonio",325,65
QXxxl8ckqDY,4574.14,4588.14,14.0,SPEAKER_00,"jugador, cuando me preguntan que es un jugador de culto, Mikael Antonio y el West Ham con quien estaba entrenando, Brenford puede ser, no lo sé no, el Brenford me habría enterado yo creo con el Hercules bueno, vamos con el último",229,42
QXxxl8ckqDY,4588.14,4598.14,10.0,SPEAKER_01,"con el colista amigos con los Wolverhampton Wanderers, ahí los tenéis quien quiere empezar con lo malo de los Wolves pues yo lo he puesto",137,25
QXxxl8ckqDY,4598.14,4624.14,26.0,SPEAKER_00,"ah no, perdón, perdón como son colistas me salen yo le he puesto a Crazy, como lo que me está gustando, que tampoco se pueden rescatar te he quitado la acasio, Crazy yo he puesto a Crazy, he puesto a la locura el loquito Crazy el loquito Crazy el Crazy lo está haciendo bien en defensa desde que ha llegado loco, loco, suelto él pero bueno, yo me he querido quedar con rescatar por alguien, pues me ha sorprendido",413,79
QXxxl8ckqDY,4624.14,4650.14,26.0,SPEAKER_01,"yo he ido por ahí, a mí me está gustando la temporada de Santi Bueno y creo que buena parte de la salvación se debe construir con la pareja Crazy y Santi Bueno hostia, ha jugado, eh no, no, en las dos últimas jornadas, ha estado en el banquillo y yo me plantearía también, viendo cómo está el equipo tipo, línea de cuatro como está haciendo, con Bueno y con Crazy y deberían empezar a llegar los resultados porque esa pareja ha funcionado bien",443,84
QXxxl8ckqDY,4650.14,4662.14,12.0,SPEAKER_00,"no recuerdo su nombre, pero nuestro aficionado de los Wolves de Cabecer a la comunidad todos sus tweets son en contra de Aguadu cada vez que suplente lo celebra hombre, la temporada pasada fue el que salvó esa defensa",217,39
QXxxl8ckqDY,4662.14,4664.14,2.0,SPEAKER_01,"esta temporada no está bien, podía haber entrado en lo malo",59,11
QXxxl8ckqDY,4664.14,4684.14,20.0,SPEAKER_00,"tranquilo, si nos contestará mucho porque siempre lo haces y que ponte opinas de Aguadu, con respeto yo con lo que me quedo es que no hayan activado el botón del pánico y no hayan echado a Vitor Pereira, de hecho lejos de echarle lo han renovado, creo que Vitor Pereira es un entrenador que sin mucha floritura te puede permitir estar estable en la Premier League me gusta que digas esto, porque para mí",403,75
QXxxl8ckqDY,4684.14,4740.14,56.0,SPEAKER_01,"lo malo de los Wolves es Vitor Pereira no compro tiende a dejar demasiado talento en el banquillo para un equipo que creo que la fórmula actual no le está funcionando y dispone de buenos futbolistas para ser más proactivo para mí demasiados minutos para Munetzi en primer lugar y para Wang Yichang, muchísimos minutos para los jugadores así, me alegro ya de que Creechis se esté quedando en el puesto de central y no en el centro del campo, que quítalo de ahí por Dios y en general creo que es un equipo para tener un entrenador que una vez que ve que una aproximación más tradicional o más conservadora desde el once al partido, no le funciona usar las piezas que tienes vale que has estado también sin Stan Larson y que es fundamental y que ahora en cuanto ya acumule varios partidos va a ser tu estrella pero a mí me está desdicionando",838,156
QXxxl8ckqDY,4740.14,4802.14,62.0,SPEAKER_00,"Vitor Pereira. Es curioso porque mi punto negativo también me ha parecido pero sin la crítica de Vitor Pereira no me está gustando Vitor Pereira este año pero sí que confío en él y creo que era bueno no activar el botón del pánico, da mi primer punto porque mi punto negativo es que no están sabiendo vivir sin Kuña y creo que hay talento con Arias, con Fer López con Rodrigo Gómez, incluso con Munez Ibelegar, que también creo que son futbolistas útiles y por supuesto Larson más en el centro del campo con Jo Gómez y André tienes piezas de sobra ya no solo para salvarte cómodo, sino además para jugar mejor, eso sí que lo tengo que decir es un equipo que de repente se ha ido Kuña y ha desaparecido todo lo que ha pasado en ataque y ligado a eso va lo mío que es la absoluta dependencia que tienen de Stan Larson en ataque, es un equipo en el que no me creo por lo que he visto estos 7 partidos a nadie aportándole a Stan Larson o sea, se me está quedando muy corto yo en Arias, bueno a Fer López le hemos visto muy poco Tolvaro Kodare no te quiero ni contar lo que me parece creo que es un equipo que va a girar en torno a Stan Larson y ya",1143,230
QXxxl8ckqDY,4802.14,4852.14,50.0,SPEAKER_01,"te juro que Harokodare creo que es un tío que puede acabar siendo útil para los Wolves hombre, solo por la ayuda pero un tío que juegue con Stan Larson y en un equipo que funcione mejor pero por ejemplo en unos Wolves que tengan más talento para llevar la pelota al área rival Harokodare creo que te va a funcionar Harokodare es una secuoya al tío que no se me entienda mal pero de verdad creo que va a ser más útil en cuanto al equipo funcione un poco mejor mira que estoy hablando del polista que tela pero me da razones para pensar un poco mejor que a partir de ahora a Vitor Pereira lo de la defensa vea bueno y creichi y a partir de ahí hacemos el resto del once porque creo que durante este inicio de temporada no ha sabido muy bien que era lo que le funcionaba ahí sabe que esos dos le están funcionando",810,161
QXxxl8ckqDY,4852.14,4862.14,10.0,SPEAKER_00,"y a Vitor Pereira le concedo la cintura de haber dicho vale no me está funcionando la línea de tres este año no estoy siendo igual de sólido, voy a cambiar a esto se lo concedo a Vitor Pereira",192,39
QXxxl8ckqDY,4862.14,4876.14,14.0,SPEAKER_01,¿Cuál fue el partido que todo lo malo pasaba por el lado contrario a Toti Gómez? y en cada jugada había a Toti Gómez mirando a Gvalu pero estáis borrachos ¿Qué hacéis?,167,32
QXxxl8ckqDY,4876.14,4878.14,2.0,SPEAKER_00,contra el Leeds,15,3
QXxxl8ckqDY,4878.14,4902.14,24.0,SPEAKER_01,"bueno amigos pues hasta aquí el largo repaso de los 20 clubes con lo que nos ha gustado y lo que no ahora os esperamos en comentarios para que nos comentes de tu equipo, qué es lo que más te ha gustado y lo que menos te ha gustado con qué cosas estás de acuerdo y con qué cosas no, son 20 equipos, son videos largos en los que hay que repasar todo lo que está sucediendo en la Premier porque ya que estamos en parada de selecciones pues lo queríamos hacer ahora para retomar la dinámica de la Premier",500,100
QXxxl8ckqDY,4902.14,4910.14,8.0,SPEAKER_00,"hora y veinte de videos, si no das like si no das like hoy me decepciones tengo un hombre niño pero venga, nos vamos a comer",124,26
QXxxl8ckqDY,4910.14,4912.14,2.0,SPEAKER_??,o a mi me decepciones,21,5
